i,j,point_id_i,point_id_j,value
0,1,164,167,-0.00020214042160660028
0,2,164,165,-0.000175696040969342
0,3,164,92,-0.0001878970506368205
0,4,164,186,-0.0003420299617573619
0,5,164,57,0.0001245185558218509
0,6,164,43,-8.242619514930993e-06
0,7,164,106,-0.00014021659444551915
0,8,164,182,-4.928412090521306e-05
0,9,164,83,8.657282160129398e-05
0,10,164,18,-2.6657089620130137e-05
0,11,164,200,1.4179677236825228e-05
0,12,164,201,-3.9919719711178914e-05
0,13,164,194,-0.0005213305703364313
0,14,164,204,-0.000243334608967416
0,15,164,202,1.524123490526108e-05
0,16,164,212,-0.00029891650774516165
0,17,164,216,-0.0004863112117163837
0,18,164,206,-4.491393337957561e-05
0,19,164,203,-0.00025198503863066435
0,20,164,207,0.00013359916920308024
0,21,164,205,-0.0006083116750232875
0,22,164,98,-0.00012955466809216887
0,23,164,97,-3.89091728720814e-05
0,24,164,393,-0.0002565941831562668
0,25,164,391,8.46142847876763e-06
0,26,164,322,-6.726968422299251e-05
0,27,164,410,-2.238146225863602e-05
0,28,164,287,-4.664491643779911e-05
0,29,164,273,-0.01360652968287468
0,30,164,335,-0.0005511941853910685
0,31,164,406,-0.0003063974727410823
0,32,164,313,-0.0007974353502504528
0,33,164,421,-1.80363222170854e-05
0,34,164,418,-0.0002554799139034003
0,35,164,424,-0.0008903593989089131
0,36,164,422,-0.08491282910108566
0,37,164,432,-7.804497727192938e-05
0,38,164,436,0.0002611417439766228
0,39,164,426,0.00016880672774277627
0,40,164,423,0.0003377748071216047
0,41,164,427,0.00020027162099722773
0,42,164,425,-0.00026902518584392965
0,43,164,327,0.00019348478235770017
0,44,164,326,-1.4474651834461838e-05
0,45,164,0,-0.00021286949049681425
0,46,164,37,0.0001062298979377374
0,47,164,39,0.00013665619189850986
0,48,164,40,-0.0002490595215931535
0,49,164,185,-6.113311246735975e-05
0,50,164,61,-8.146194159053266e-05
0,51,164,146,-4.687756154453382e-05
0,52,164,91,0.000130721993627958
0,53,164,181,0.00012551645340863615
0,54,164,84,0.0002332541043870151
0,55,164,17,0.00014218947035260499
0,56,164,11,7.89076802902855e-05
0,57,164,72,6.286687494139187e-06
0,58,164,73,0.0001150572788901627
0,59,164,74,-1.501907900092192e-05
0,60,164,184,1.0582983122731093e-05
0,61,164,77,-0.00013822004257235676
0,62,164,90,4.316270133131184e-05
0,63,164,180,-0.00025376828853040934
0,64,164,85,0.00017839643987827003
0,65,164,16,-6.636269972659647e-05
0,66,164,12,0.00019502599025145173
0,67,164,38,1.8611406630952843e-05
0,68,164,41,-0.00027030782075598836
0,69,164,42,-0.00013642288104165345
0,70,164,96,-3.776872108574025e-05
0,71,164,89,-0.00036914501106366515
0,72,164,179,0.000209774385439232
0,73,164,86,0.00015417100803460926
0,74,164,15,0.000279505125945434
0,75,164,13,0.00011307458771625534
0,76,164,82,-1.9130549844703637e-05
0,77,164,81,-1.2726021850539837e-05
0,78,164,80,0.00010482656944077462
0,79,164,191,3.26265835610684e-05
0,80,164,78,5.452215191326104e-05
0,81,164,95,0.010540246032178402
0,82,164,88,-0.00012342954869382083
0,83,164,178,-4.095729309483431e-05
0,84,164,87,-2.506024065951351e-05
0,85,164,14,7.154890045057982e-05
0,86,164,267,8.382239116144774e-07
0,87,164,269,-8.04941009846516e-05
0,88,164,270,9.2999980552122e-05
0,89,164,409,-0.00015102412726264447
0,90,164,291,8.414679177803919e-05
0,91,164,375,6.118143210187554e-05
0,92,164,321,-0.01995677500963211
0,93,164,405,-0.048041440546512604
0,94,164,314,-0.0010134929325431585
0,95,164,302,-0.0003247783752158284
0,96,164,303,-0.0001198526588268578
0,97,164,304,-1.5251851436914876e-05
0,98,164,408,-0.00015077671559993178
0,99,164,307,-0.00012176334712421522
0,100,164,320,-2.2824002371635288e-05
0,101,164,404,-0.0016128727002069354
0,102,164,315,-0.0014088551979511976
0,103,164,268,-0.0005382222007028759
0,104,164,271,9.419360139872879e-05
0,105,164,272,-0.0002635236014612019
0,106,164,325,3.802735955105163e-05
0,107,164,319,-0.00017645064508542418
0,108,164,403,-7.408011151710525e-05
