i,j,point_id_i,point_id_j,value
0,1,10,109,0.0005225024069659412
0,2,10,67,-0.0038509578444063663
0,3,10,103,-0.009618907235562801
0,4,10,54,-0.008941218256950378
0,5,10,151,0.00020927388686686754
0,6,10,108,-0.0011136159300804138
0,7,10,69,-0.0027524330653250217
0,8,10,104,-0.003025646787136793
0,9,10,68,-0.003955340478569269
0,10,10,338,-0.0008575699175707996
0,11,10,297,0.000449982937425375
0,12,10,332,0.003916725981980562
0,13,10,284,0.0032638174016028643
0,14,10,337,-0.002328195609152317
0,15,10,299,-0.0014278817689046264
0,16,10,333,0.004465398378670216
0,17,10,298,0.004379232879728079
0,18,10,107,-0.0004731101216748357
0,19,10,66,-0.00233488529920578
0,20,10,105,-0.003467429196462035
0,21,10,63,-0.0021786510478705168
0,22,10,70,-0.002551855519413948
0,23,10,55,-0.0008654748671688139
0,24,10,65,-0.002775218803435564
0,25,10,52,-0.003878612071275711
0,26,10,53,-0.006219167727977037
0,27,10,46,-0.003506980137899518
0,28,10,336,-0.0037112650461494923
0,29,10,296,-0.001943575101904571
0,30,10,334,-0.001504962332546711
0,31,10,293,-0.0018803981365635991
0,32,10,300,-0.0019461449701339006
0,33,10,285,-0.0030085418839007616
0,34,10,295,-0.002461741678416729
0,35,10,282,-0.0004284612077753991
0,36,10,283,0.000339939899276942
0,37,10,276,0.00023182346194516867
0,38,10,189,0.0021279589273035526
0,39,10,221,-0.0019702457357198
0,40,10,222,-0.003089513396844268
0,41,10,223,-0.002404556144028902
0,42,10,224,-0.0029084268026053905
0,43,10,225,-0.0036999243311583996
0,44,10,113,-0.003063885262235999
0,45,10,226,-0.0028402823954820633
0,46,10,31,-0.0037744445726275444
0,47,10,228,-0.0034372236113995314
0,48,10,229,-0.003097131149843335
0,49,10,230,-0.002942086895927787
0,50,10,231,-0.0022468906827270985
0,51,10,232,-0.002999140415340662
0,52,10,233,-0.0033501784782856703
0,53,10,244,-0.002848090371116996
0,54,10,190,-0.0026464127004146576
0,55,10,56,-0.0023597434628754854
0,56,10,28,-0.0027689081616699696
0,57,10,27,-0.002634209580719471
0,58,10,29,0.002416095230728388
0,59,10,30,0.0016070330748334527
0,60,10,130,-0.003532741218805313
0,61,10,25,-0.0047187949530780315
0,62,10,110,-0.003595987567678094
0,63,10,24,-0.0031670466996729374
0,64,10,23,-0.0030947828199714422
0,65,10,22,-0.0007056489703245461
0,66,10,26,-0.0009586202213540673
0,67,10,112,-0.00010513066808925942
0,68,10,133,-0.003949052654206753
0,69,10,413,0.0019313911907374859
0,70,10,441,2.2135374820209108e-05
0,71,10,442,-0.0007064067176543176
0,72,10,443,0.0046226866543293
0,73,10,444,0.005037692375481129
0,74,10,445,-0.0013593353796750307
0,75,10,342,0.0004666377208195627
0,76,10,446,0.004485358949750662
0,77,10,261,0.00495110172778368
0,78,10,448,0.00452989200130105
0,79,10,449,0.0038891159929335117
0,80,10,450,0.002817816101014614
0,81,10,451,0.0026623248122632504
0,82,10,452,0.0018325804267078638
0,83,10,453,0.0017796659376472235
0,84,10,464,0.0020451771561056376
0,85,10,414,0.002105776220560074
0,86,10,286,0.004549159202724695
0,87,10,258,-0.0005412360769696534
0,88,10,257,0.004504634067416191
0,89,10,259,0.004741464275866747
0,90,10,260,0.005333635490387678
0,91,10,359,-0.0009252779418602586
0,92,10,255,0.003735503414645791
0,93,10,339,0.004355827812105417
0,94,10,254,0.004206421785056591
0,95,10,253,0.0035256068222224712
0,96,10,252,0.0024892643559724092
0,97,10,256,0.001989426789805293
0,98,10,341,0.0023764153011143208
0,99,10,362,0.0031601395457983017
0,100,10,155,-0.001242217724211514
0,101,10,173,-0.0032423713710159063
0,102,10,157,-0.0034873581025749445
0,103,10,158,-0.003275478258728981
0,104,10,159,0.0015350456815212965
0,105,10,160,0.0010527964914217591
0,106,10,161,-0.0005605448386631906
0,107,10,246,-0.006243690848350525
0,108,10,33,-0.005059627816081047
0,109,10,7,-0.005519965197890997
