i,j,point_id_i,point_id_j,value
0,1,10,109,-1.6168542060768232e-05
0,2,10,67,-0.000943981867749244
0,3,10,103,-0.0047844694927334785
0,4,10,54,-0.0012833744985982776
0,5,10,151,-0.0019335378892719746
0,6,10,108,-0.0017228483920916915
0,7,10,69,0.0006911117234267294
0,8,10,104,-5.8913370594382286e-05
0,9,10,68,-0.0017284663626924157
0,10,10,338,-0.0005684044444933534
0,11,10,297,-0.0039308019913733006
0,12,10,332,-0.0012350066099315882
0,13,10,284,-0.0020783613435924053
0,14,10,337,-0.0014865483390167356
0,15,10,299,-0.0020990220364183187
0,16,10,333,-0.0011943508870899677
0,17,10,298,-0.0021155765280127525
0,18,10,107,-0.0003859278804156929
0,19,10,66,-0.0005340790958143771
0,20,10,105,-0.0016365844057872891
0,21,10,63,-9.47364023886621e-05
0,22,10,70,-0.0030082999728620052
0,23,10,55,-0.004855508916079998
0,24,10,65,-0.0006378776743076742
0,25,10,52,-0.003733324818313122
0,26,10,53,-0.0035970264580100775
0,27,10,46,-0.001391068915836513
0,28,10,336,0.0017285894136875868
0,29,10,296,-0.00101039360743016
0,30,10,334,-0.002102432306855917
0,31,10,293,-0.0023781207855790854
0,32,10,300,-0.0005854372284375131
0,33,10,285,8.346721006091684e-05
0,34,10,295,-0.004790313076227903
0,35,10,282,-0.0018526292406022549
0,36,10,283,-0.0015507024945691228
0,37,10,276,-0.002969881985336542
0,38,10,189,0.003352830186486244
0,39,10,221,-0.0001377961307298392
0,40,10,222,-0.0024442251306027174
0,41,10,223,-0.00016743768355809152
0,42,10,224,-0.00019925579545088112
0,43,10,225,-0.00015738555521238595
0,44,10,113,-3.118899985565804e-05
0,45,10,226,-8.045554568525404e-05
0,46,10,31,-0.0006237449124455452
0,47,10,228,-0.0006484799669124186
0,48,10,229,-0.0010802873875945807
0,49,10,230,-0.0033003161661326885
0,50,10,231,-0.0010766013292595744
0,51,10,232,-0.0016177452635020018
0,52,10,233,-0.003143023932352662
