i,j,point_id_i,point_id_j,value
0,1,10,109,-0.0005760990316048265
0,2,10,67,-0.0007739269640296698
0,3,10,103,-0.008000943809747696
0,4,10,54,-0.0014533126959577203
0,5,10,151,-0.0020155226811766624
0,6,10,108,8.016489300644025e-05
0,7,10,69,-0.00024636980379000306
0,8,10,104,-0.0005124153685756028
0,9,10,68,-0.004053618758916855
0,10,10,338,-0.00013451908307615668
0,11,10,297,-0.00032254488905891776
0,12,10,332,-0.00445637246593833
0,13,10,284,-0.0027729293797165155
0,14,10,337,-0.0006943891057744622
0,15,10,299,-0.000500791531521827
0,16,10,333,-0.0007717605913057923
0,17,10,298,-0.0002891843905672431
0,18,10,107,-6.066719288355671e-05
0,19,10,66,4.366012217360549e-05
0,20,10,105,-0.0004808594530913979
0,21,10,63,-4.754257679451257e-05
0,22,10,70,-0.016642335802316666
0,23,10,55,3.318173548905179e-05
0,24,10,65,-0.00044042637455277145
0,25,10,52,-0.004316499922424555
0,26,10,53,-4.58689610240981e-05
0,27,10,46,-0.0013102780794724822
0,28,10,336,-0.00013263997971080244
0,29,10,296,-0.0032289884984493256
0,30,10,334,-0.004542792681604624
0,31,10,293,-0.006592159625142813
0,32,10,300,-0.00041855545714497566
0,33,10,285,-0.0002996463736053556
0,34,10,295,0.01834891550242901
0,35,10,282,-0.0013407154474407434
0,36,10,283,-0.0034146280959248543
0,37,10,276,-0.007569910958409309
0,38,10,189,0.005979139823466539
0,39,10,221,-0.00021670636488124728
0,40,10,222,-0.0009731785976327956
0,41,10,223,-0.00015733158215880394
0,42,10,224,-1.43147335620597e-05
0,43,10,225,-0.00010671606287360191
0,44,10,113,-1.6110083379317075e-05
0,45,10,226,0.00015353955677710474
0,46,10,31,5.704508657800034e-05
0,47,10,228,0.00020259198208805174
0,48,10,229,0.000350506859831512
0,49,10,230,0.00015851993521209806
0,50,10,231,0.000422515207901597
0,51,10,232,1.8421669665258378e-05
0,52,10,233,0.00044066584086976945
0,53,10,244,0.0004891363787464797
0,54,10,190,0.0016314837848767638
0,55,10,56,-7.417344022542238e-05
0,56,10,28,-0.0009596988093107939
0,57,10,27,-0.0001274205424124375
0,58,10,29,-0.0004304260073695332
0,59,10,30,-7.012762216618285e-05
0,60,10,130,0.00018701092631090432
0,61,10,25,0.0007813440170139074
0,62,10,110,7.303107850020751e-05
0,63,10,24,0.00013877972378395498
0,64,10,23,6.152455898700282e-05
0,65,10,22,0.00024571266840212047
0,66,10,26,9.704396507004276e-05
0,67,10,112,-0.0006323122652247548
0,68,10,133,0.0001588969025760889
0,69,10,413,-0.0001629917969694361
0,70,10,441,-0.00023496300855185837
0,71,10,442,-4.163182893535122e-05
0,72,10,443,-0.00026878516655415297
0,73,10,444,-0.0004248962795827538
0,74,10,445,-0.0003122775233350694
0,75,10,342,0.000634336203802377
0,76,10,446,-0.0002100346755469218
0,77,10,261,4.681139034801163e-05
0,78,10,448,-0.00031380640575662255
0,79,10,449,-0.0007349586812779307
0,80,10,450,-0.003114940831437707
0,81,10,451,-0.00026477864594198763
0,82,10,452,-4.3876294512301683e-05
0,83,10,453,0.00012255235924385488
0,84,10,464,-2.796212356770411e-05
0,85,10,414,-4.7761535824975e-05
0,86,10,286,-0.0003386123280506581
0,87,10,258,-0.000323076150380075
0,88,10,257,-0.0003548889944795519
0,89,10,259,-0.00020552224304992706
0,90,10,260,4.85245072923135e-05
0,91,10,359,2.80284475593362e-05
0,92,10,255,0.0003453370009083301
0,93,10,339,0.0009018292766995728
0,94,10,254,-0.0007627048762515187
0,95,10,253,-0.0006944490014575422
0,96,10,252,-0.0011199706932529807
0,97,10,256,-0.00029737004661001265
0,98,10,341,-0.00016772215894889086
0,99,10,362,2.130831308022607e-05
0,100,10,155,0.00044893150334246457
0,101,10,173,5.9459242038428783e-05
0,102,10,157,-0.00033054538653232157
0,103,10,158,-0.00038002594374120235
0,104,10,159,-0.0009550683898851275
0,105,10,160,-0.00030909202178008854
0,106,10,161,0.03307756781578064
0,107,10,246,0.0001453532895538956
0,108,10,33,-9.459374996367842e-05
0,109,10,7,9.988967940444127e-05
0,110,10,163,-0.00027583091286942363
0,111,10,144,-7.205805741250515e-05
0,112,10,145,0.0001801161270122975
0,113,10,153,6.995290459599346e-05
0,114,10,154,0.00013272084470372647
0,115,10,382,-6.986150401644409e-05
0,116,10,398,0.000265118753304705
0,117,10,384,0.0002936344826593995
0,118,10,385,-0.00017704865604173392
0,119,10,386,-0.0008054747013375163
0,120,10,387,-0.0010816823923960328
0,121,10,388,-0.000273591693257913
0,122,10,466,0.00023900307132862508
0,123,10,263,0.00039688809192739427
0,124,10,249,-8.487496961606666e-05
0,125,10,390,0.00014753715367987752
0,126,10,373,-0.00030568931833840907
0,127,10,374,-7.081482908688486e-05
0,128,10,380,-0.000727054022718221
0,129,10,381,-0.00016472782590426505
0,130,10,470,0.009113006293773651
0,131,10,471,0.00036737267510034144
0,132,10,472,0.007309879641979933
0,133,10,469,0.009458022192120552
0,134,10,468,0.008663482032716274
0,135,10,475,-0.00022146894480101764
0,136,10,476,-0.00045081411371938884
0,137,10,477,-0.00027779326774179935
0,138,10,474,-0.013795971870422363
0,139,10,473,7.551042654085904e-05
0,140,10,9,-0.0006557562155649066
0,141,10,8,-0.00013683944416698068
0,142,10,6,-0.006105258595198393
0,143,10,197,-0.007783115841448307
0,144,10,195,-0.008482868783175945
0,145,10,5,0.0008184973266907036
0,146,10,4,0.0014238344738259912
0,147,10,1,0.0009976278524845839
0,148,10,193,0.00025158131029456854
0,149,10,122,0.0011417251080274582
0,150,10,196,-4.148847074247897e-05
0,151,10,3,0.0015738850925117731
0,152,10,51,-0.0001234208612004295
0,153,10,45,0.0005523333675228059
0,154,10,44,-0.00031429919181391597
0,155,10,245,0.0002517969987820834
0,156,10,188,0.0007634504581801593
0,157,10,174,0.0004056842881254852
0,158,10,236,-0.00012040623551001772
0,159,10,134,7.405169890262187e-05
0,160,10,220,-0.0005902479169890285
0,161,10,217,0.0002574840618763119
0,162,10,198,0.0007825263892300427
0,163,10,131,-0.000600156607106328
0,164,10,115,-0.0009823378641158342
0,165,10,209,-0.00011816813639597967
0,166,10,49,0.0008387012057937682
0,167,10,48,-0.0009493984980508685
0,168,10,417,-0.004656846169382334
0,169,10,351,-4.798602458322421e-05
0,170,10,419,0.0014482279075309634
0,171,10,248,0.000413558998843655
0,172,10,281,0.0009245607070624828
0,173,10,275,0.0008537006215192378
0,174,10,274,0.0004773654800374061
0,175,10,465,-8.282274211524054e-05
0,176,10,412,-0.0003152642457280308
0,177,10,399,0.00041592252091504633
0,178,10,456,0.0011204301845282316
0,179,10,363,0.00036009831819683313
0,180,10,440,-0.004496431443840265
0,181,10,437,0.0020081959664821625
0,182,10,420,0.0024226380046457052
0,183,10,360,0.0020242163445800543
0,184,10,344,0.0010957954218611121
0,185,10,429,0.0020722858607769012
0,186,10,279,0.0014752540737390518
0,187,10,278,0.0015521097229793668
0,188,10,164,-0.0002758465416263789
0,189,10,167,-0.010011550039052963
0,190,10,165,-0.00025170829030685127
0,191,10,92,0.0002212957333540544
0,192,10,186,0.00021785667922813445
0,193,10,57,-0.015875468030571938
0,194,10,43,-0.04481147974729538
0,195,10,106,-0.03133194521069527
0,196,10,182,-0.012515916489064693
0,197,10,83,0.0020410525612533092
0,198,10,18,-8.218891161959618e-05
0,199,10,200,0.00010122443200089037
0,200,10,201,-6.613669393118471e-05
0,201,10,194,-5.3335155826061964e-05
0,202,10,204,-0.0007934889872558415
0,203,10,202,9.224047244060785e-05
0,204,10,212,-8.486174192512408e-05
0,205,10,216,0.0009204946691170335
0,206,10,206,-0.00044686152250505984
0,207,10,203,-0.000591414631344378
0,208,10,207,-0.0005572583177126944
0,209,10,205,-8.030191384023055e-05
0,210,10,98,-0.0003275506605859846
0,211,10,97,-0.000848600291647017
0,212,10,393,-4.971574162482284e-05
0,213,10,391,-0.0005560984136536717
0,214,10,322,0.0016274441732093692
0,215,10,410,0.0004642657295335084
0,216,10,287,0.001333399210125208
0,217,10,273,0.0016961708897724748
0,218,10,335,-0.00024870570632629097
0,219,10,406,0.0012454240350052714
0,220,10,313,0.0012890039943158627
0,221,10,421,0.0020979903638362885
0,222,10,418,0.0011053377529606223
0,223,10,424,0.00018951728998217732
0,224,10,422,0.005120406858623028
0,225,10,432,0.005951162427663803
0,226,10,436,0.0027067982591688633
0,227,10,426,0.00076200783951208
0,228,10,423,-0.0003547084634192288
0,229,10,427,0.006168659310787916
0,230,10,425,0.0019274186342954636
0,231,10,327,-0.0028918227180838585
0,232,10,326,-0.0005283717764541507
0,233,10,0,0.00020068083540536463
0,234,10,37,0.002088262001052499
0,235,10,39,-0.0001572312758071348
0,236,10,40,-0.0002681569894775748
0,237,10,185,-7.296365220099688e-05
0,238,10,61,4.13293055316899e-05
0,239,10,146,0.0010518133640289307
0,240,10,91,-0.0002842973917722702
0,241,10,181,-0.00010578332148725167
0,242,10,84,0.007775344420224428
0,243,10,17,0.0008037143270485103
0,244,10,11,0.0002643725892994553
0,245,10,72,0.0016658032545819879
0,246,10,73,-0.0002158236165996641
0,247,10,74,-0.00027570579550229013
0,248,10,184,-0.00019902836356777698
0,249,10,77,0.00025783252203837037
0,250,10,90,-0.0002620386076159775
0,251,10,180,-0.002320540603250265
0,252,10,85,0.008715417236089706
0,253,10,16,0.0008300397312268615
0,254,10,12,0.0001652225328143686
0,255,10,38,0.0026751593686640263
0,256,10,41,-0.00034019333543255925
0,257,10,42,-9.674637112766504e-05
0,258,10,96,-8.790912397671491e-05
0,259,10,89,0.00026128473109565675
0,260,10,179,0.0002685961953829974
0,261,10,86,0.003170388052240014
0,262,10,15,0.000697150535415858
0,263,10,13,0.00027301564114168286
0,264,10,82,0.005778068210929632
0,265,10,81,-0.00011496517981868237
0,266,10,80,-0.0009036308038048446
0,267,10,191,0.0009084009798243642
0,268,10,78,-9.193412552122027e-05
0,269,10,95,-0.0028465045616030693
0,270,10,88,0.0004309803480282426
0,271,10,178,-0.00017776682216208428
0,272,10,87,0.004399529192596674
0,273,10,14,0.0005502976127900183
0,274,10,267,-0.0003933289262931794
0,275,10,269,-0.0001976296625798568
0,276,10,270,-0.0004925623652525246
0,277,10,409,1.709547359496355e-05
0,278,10,291,-0.00021819186804350466
0,279,10,375,-1.5857604012126103e-05
0,280,10,321,-0.000160962765221484
0,281,10,405,-0.0004773434193339199
0,282,10,314,-0.00040164694655686617
0,283,10,302,-0.00038854777812957764
0,284,10,303,-0.0007306819898076355
0,285,10,304,-0.0006075873970985413
0,286,10,408,0.0007568873115815222
0,287,10,307,0.001356992986984551
0,288,10,320,6.238619971554726e-05
0,289,10,404,-0.00034385998151265085
0,290,10,315,1.1674784445858677e-06
0,291,10,268,-0.0012273225001990795
0,292,10,271,-0.0009594958974048495
0,293,10,272,-0.0007866157102398574
0,294,10,325,1.7686834326013923e-05
0,295,10,319,-0.00036574029945768416
0,296,10,403,4.056911711813882e-05
0,297,10,316,-3.6817269574385136e-05
0,298,10,312,-0.0004749532090499997
0,299,10,311,0.00010267736797686666
0,300,10,310,-0.00019658147357404232
