i,j,point_id_i,point_id_j,value
0,1,10,109,-1.4708487015013816e-06
0,2,10,67,-0.00013456442684400827
0,3,10,103,0.0008590990910306573
0,4,10,54,0.0008060861146077514
0,5,10,151,0.00047992359031923115
0,6,10,108,9.027264604810625e-05
0,7,10,69,-0.00017753591237124056
0,8,10,104,-0.00024430881603620946
0,9,10,68,0.00028733231010846794
0,10,10,338,-0.0008867957512848079
0,11,10,297,0.0003431893710512668
0,12,10,332,0.0008900478715077043
0,13,10,284,-0.0005976944230496883
0,14,10,337,0.0018330449238419533
0,15,10,299,0.002346225781366229
0,16,10,333,-0.0007266224129125476
0,17,10,298,5.932466592639685e-05
0,18,10,107,-0.0007413079729303718
0,19,10,66,-0.0004425951046869159
0,20,10,105,-4.4884844101034105e-05
0,21,10,63,-6.899192521814257e-05
0,22,10,70,0.0033016824163496494
0,23,10,55,-0.0002550030476413667
0,24,10,65,6.499514711322263e-05
0,25,10,52,7.354901026701555e-05
0,26,10,53,0.0007742483867332339
0,27,10,46,0.0003679724468383938
0,28,10,336,4.228581383358687e-05
0,29,10,296,-9.765304275788367e-05
0,30,10,334,0.00019301989232189953
0,31,10,293,0.00020128967298660427
0,32,10,300,0.00037371160578913987
0,33,10,285,-8.617609273642302e-05
0,34,10,295,0.0030278032645583153
0,35,10,282,0.0005718625616282225
0,36,10,283,0.00024312591995112598
0,37,10,276,0.00039860745891928673
0,38,10,189,-0.0005553619121201336
0,39,10,221,-0.0002252125268569216
0,40,10,222,-0.00013662631681654602
0,41,10,223,-0.00017647480126470327
0,42,10,224,-0.00016833486733958125
0,43,10,225,-0.00014151142386253923
0,44,10,113,-0.00013066532847005874
0,45,10,226,0.00018970158998854458
0,46,10,31,-0.0003871582739520818
0,47,10,228,-0.00021238034241832793
0,48,10,229,-0.0003584831138141453
0,49,10,230,-0.00039987554191611707
0,50,10,231,-0.0001156959988293238
0,51,10,232,-0.00013486605894286186
0,52,10,233,3.668542922241613e-05
0,53,10,244,0.00018289915169589221
0,54,10,190,-3.931486207875423e-05
0,55,10,56,1.3676983144250698e-05
0,56,10,28,-5.6148419389501214e-05
0,57,10,27,-0.0001976986532099545
0,58,10,29,0.000888902461156249
0,59,10,30,0.0007810916868038476
0,60,10,130,0.00023030847660265863
0,61,10,25,-0.0009793101344257593
0,62,10,110,-0.00044589018216356635
0,63,10,24,2.1520083464565687e-05
0,64,10,23,-0.00018907368939835578
0,65,10,22,1.856312701420393e-05
0,66,10,26,0.000147770915646106
0,67,10,112,-3.8741734897485e-05
0,68,10,133,-0.00018955499399453402
0,69,10,413,0.00041293149115517735
0,70,10,441,9.752915502758697e-05
0,71,10,442,-0.00026548633468337357
0,72,10,443,0.00018806253501679748
0,73,10,444,-2.4977593056974e-05
0,74,10,445,-0.0006357282982207835
0,75,10,342,8.966781024355441e-05
0,76,10,446,-0.0009506393107585609
0,77,10,261,-0.0010805672500282526
0,78,10,448,-0.0009028356289491057
0,79,10,449,-0.0006221032817848027
0,80,10,450,4.082785380887799e-05
0,81,10,451,-4.924810491502285e-05
0,82,10,452,-1.5794684031789075e-06
0,83,10,453,-4.7169177719297295e-07
0,84,10,464,-5.28712780578644e-06
0,85,10,414,5.0765378546202555e-05
0,86,10,286,0.00025920476764440536
0,87,10,258,0.00022716996318195015
0,88,10,257,0.00027305883122608066
0,89,10,259,0.00026940906536765397
0,90,10,260,8.425984560744837e-05
0,91,10,359,-0.00010375572310294956
0,92,10,255,-9.039054566528648e-05
0,93,10,339,-0.0009195921593345702
0,94,10,254,-1.0629131793393753e-05
0,95,10,253,0.00011874288611579686
0,96,10,252,0.0003136474115308374
0,97,10,256,0.00026073219487443566
0,98,10,341,-1.7990798369282857e-05
0,99,10,362,1.3499647138814908e-05
0,100,10,155,1.8203263607574627e-05
0,101,10,173,0.0003901336167473346
0,102,10,157,0.00017482547264080495
0,103,10,158,0.001737007754854858
