i,j,point_id_i,point_id_j,value
0,1,164,167,-0.007213713135570288
0,2,164,165,-0.00912366434931755
0,3,164,92,-0.011487106792628765
0,4,164,186,-0.005273805931210518
0,5,164,57,-0.00031585199758410454
0,6,164,43,-0.0008234765846282244
0,7,164,106,-0.0016869616229087114
0,8,164,182,0.0003032285603694618
0,9,164,83,5.729611075366847e-05
0,10,164,18,-0.0006959731690585613
0,11,164,200,-0.00020111125195398927
0,12,164,201,1.967528987734113e-05
0,13,164,194,-0.00016378503642044961
0,14,164,204,-0.0012150765396654606
0,15,164,202,-0.0017598291160538793
0,16,164,212,-0.0028984867967665195
0,17,164,216,-0.004521497990936041
0,18,164,206,-0.011908081360161304
0,19,164,203,-0.009576897136867046
0,20,164,207,-0.0010531541192904115
0,21,164,205,-0.0035150395706295967
0,22,164,98,-0.00892674271017313
0,23,164,97,-0.004643014632165432
0,24,164,393,-0.003680376335978508
0,25,164,391,-0.003764557419344783
0,26,164,322,-0.0022044579964131117
0,27,164,410,-0.002855785423889756
0,28,164,287,-0.0005545673193410039
0,29,164,273,-0.04757741093635559
0,30,164,335,-0.005900294054299593
0,31,164,406,-0.004035045392811298
0,32,164,313,-0.004765924997627735
0,33,164,421,-0.02584582008421421
0,34,164,418,-0.038926899433135986
0,35,164,424,-0.036039289087057114
0,36,164,422,0.0044437916949391365
0,37,164,432,-0.0010059296619147062
0,38,164,436,-0.013443153351545334
0,39,164,426,-0.003608693601563573
0,40,164,423,-0.0038181375712156296
0,41,164,427,-0.002091748872771859
0,42,164,425,-0.0049629807472229
0,43,164,327,-0.0002852366887964308
0,44,164,326,-0.0011465224670246243
0,45,164,0,-0.0018664742819964886
0,46,164,37,-0.0019274083897471428
0,47,164,39,0.0003276590723544359
0,48,164,40,-0.005845253821462393
0,49,164,185,-0.002320246770977974
0,50,164,61,-0.00041702293674461544
0,51,164,146,-0.00021687477419618517
0,52,164,91,-0.0007011315319687128
0,53,164,181,0.00012175495066912845
0,54,164,84,0.0045883143320679665
0,55,164,17,-0.004546635784208775
0,56,164,11,-0.003146256785839796
0,57,164,72,-0.000706350605469197
0,58,164,73,-0.0016480935737490654
0,59,164,74,-0.007161810528486967
0,60,164,184,-0.0017688249936327338
0,61,164,77,-0.00011630906374193728
0,62,164,90,-0.0004343720502220094
0,63,164,180,3.72897666238714e-05
0,64,164,85,0.005394208710640669
0,65,164,16,-0.003534067189320922
0,66,164,12,-0.002915511606261134
0,67,164,38,-0.0004987933789379895
0,68,164,41,-0.0028959070332348347
0,69,164,42,-0.0016715658130124211
0,70,164,96,0.00016781814338173717
0,71,164,89,-0.00021018802362959832
0,72,164,179,0.00027801492251455784
0,73,164,86,0.005980924237519503
0,74,164,15,-0.003988100681453943
0,75,164,13,-0.0026799251791089773
0,76,164,82,-0.0003141129855066538
0,77,164,81,-0.0005871817120350897
0,78,164,80,-5.890505781280808e-05
0,79,164,191,0.007259195204824209
0,80,164,78,-0.0006139365141279995
0,81,164,95,0.004502649884670973
0,82,164,88,0.0001099057772080414
0,83,164,178,0.0005539989215321839
0,84,164,87,0.004701842088252306
0,85,164,14,-0.0031424041371792555
0,86,164,267,-0.005282783415168524
0,87,164,269,-0.005687029100954533
0,88,164,270,-0.010866465047001839
0,89,164,409,-0.005758888088166714
0,90,164,291,-0.0021499409340322018
0,91,164,375,-0.0015683976234868169
0,92,164,321,-0.05628276988863945
0,93,164,405,-0.005056093912571669
0,94,164,314,-0.004941098392009735
0,95,164,302,-0.004585988819599152
0,96,164,303,-0.008102460764348507
0,97,164,304,-0.016321947798132896
0,98,164,408,-0.0018106932984665036
0,99,164,307,-0.002254706108942628
0,100,164,320,-0.000995530397631228
0,101,164,404,-0.0017947305459529161
0,102,164,315,-0.004392581060528755
0,103,164,268,-0.005352140404284
0,104,164,271,-0.012566876597702503
0,105,164,272,-0.008011839352548122
0,106,164,325,-0.001329723047092557
0,107,164,319,-0.0021768936421722174
0,108,164,403,-0.007745628710836172
0,109,164,316,-0.004980370867997408
0,110,164,312,0.0004931056755594909
0,111,164,311,-0.00777885876595974
0,112,164,310,-0.006644469685852528
0,113,164,415,-0.00327620143070817
0,114,164,308,-0.0025949287228286266
0,115,164,324,-0.0028685173019766808
0,116,164,318,-0.008631394244730473
0,117,164,402,-0.008832573890686035
0,118,164,317,-0.007511729374527931
1,2,167,165,-0.006589714903384447
1,3,167,92,-0.007795467972755432
